Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2018-08-06,HDFCAMC,788.4287109375,907.9749755859375,922.0,863.125,863.125,38611132
2018-08-07,HDFCAMC,768.4568481445312,884.9749755859375,917.0,877.5,909.9000244140625,7016758
2018-08-08,HDFCAMC,772.6683959960938,889.8250122070312,899.4500122070312,871.1749877929688,881.0,3356966
2018-08-09,HDFCAMC,759.3827514648438,874.5250244140625,893.5,870.0,889.7999877929688,1349690
2018-08-10,HDFCAMC,759.317626953125,874.4500122070312,884.0,870.0,870.0,1174764
2018-08-13,HDFCAMC,740.4965209960938,852.7750244140625,870.5999755859375,852.25,869.5,1453006
2018-08-14,HDFCAMC,750.2218017578125,863.9749755859375,873.4749755859375,853.75,853.75,1141172
2018-08-16,HDFCAMC,742.5587158203125,855.1500244140625,870.5,853.5,863.4500122070312,754376
2018-08-17,HDFCAMC,744.8814697265625,857.8250122070312,865.9000244140625,857.0250244140625,859.8499755859375,640096
2018-08-20,HDFCAMC,758.5579223632812,873.5750122070312,877.9000244140625,861.0999755859375,862.375,1586128
2018-08-21,HDFCAMC,765.699951171875,881.7999877929688,886.6500244140625,873.5,878.75,1212552
2018-08-23,HDFCAMC,796.5692749023438,917.3499755859375,924.4000244140625,885.5999755859375,890.0,4606210
2018-08-24,HDFCAMC,822.7714233398438,947.5250244140625,962.2000122070312,911.2249755859375,917.25,5400976
2018-08-27,HDFCAMC,843.1557006835938,971.0,985.0,955.0,955.0,3404892
2018-08-28,HDFCAMC,809.2036743164062,931.9000244140625,977.7249755859375,926.0250244140625,976.0,2262978
2018-08-29,HDFCAMC,790.208740234375,910.0250244140625,932.5,903.7750244140625,932.5,2044524
2018-08-30,HDFCAMC,797.8284301757812,918.7999877929688,927.3250122070312,910.0,910.0250244140625,855636
2018-08-31,HDFCAMC,787.6038208007812,907.0250244140625,922.4749755859375,905.0,920.0,566634
2018-09-03,HDFCAMC,756.2785034179688,870.9500122070312,905.0,869.0,905.0,2059600
2018-09-04,HDFCAMC,754.780517578125,869.2249755859375,886.0,865.875,874.5,1116832
2018-09-05,HDFCAMC,730.445556640625,841.2000122070312,874.4000244140625,831.0,871.0,2087822
2018-09-06,HDFCAMC,731.8998413085938,842.875,857.5,840.625,845.0,1291958
2018-09-07,HDFCAMC,726.0385131835938,836.125,851.9749755859375,830.0,850.0999755859375,1437822
2018-09-10,HDFCAMC,708.2593994140625,815.6500244140625,836.4500122070312,813.0,836.4500122070312,1293424
2018-09-11,HDFCAMC,700.8134765625,807.0750122070312,832.5,804.0499877929688,820.0,1215746
2018-09-12,HDFCAMC,707.9771728515625,815.3250122070312,817.6749877929688,796.4500122070312,809.9500122070312,1389462
2018-09-14,HDFCAMC,710.0612182617188,817.7249755859375,829.0,813.2750244140625,822.9500122070312,842082
2018-09-17,HDFCAMC,694.5396728515625,799.8499755859375,812.5,797.5,812.5,944622
2018-09-18,HDFCAMC,666.9699096679688,768.0999755859375,802.25,763.0,800.625,1662174
2018-09-19,HDFCAMC,611.6786499023438,704.4249877929688,740.0,698.25,737.5,11272176
2018-09-21,HDFCAMC,600.5855712890625,691.6500244140625,715.0,625.0,712.5,3926744
2018-09-24,HDFCAMC,579.593505859375,667.4749755859375,707.1749877929688,662.5999755859375,695.0,1560350
2018-09-25,HDFCAMC,606.6204833984375,698.5999755859375,703.4249877929688,657.875,671.7000122070312,1926458
2018-09-26,HDFCAMC,624.79052734375,719.5250244140625,722.0,705.0,708.5,1400668
2018-09-27,HDFCAMC,595.2886962890625,685.5499877929688,722.7249755859375,682.75,719.9500122070312,917764
2018-09-28,HDFCAMC,576.3372192382812,663.7249755859375,697.0,654.0,697.0,1270154
2018-10-01,HDFCAMC,565.027099609375,650.7000122070312,667.4500122070312,641.0,667.4500122070312,1056068
2018-10-03,HDFCAMC,560.12109375,645.0499877929688,660.5,640.0,650.0,1000372
2018-10-04,HDFCAMC,561.184814453125,646.2750244140625,654.3499755859375,632.875,639.0,1004420
2018-10-05,HDFCAMC,563.3121337890625,648.7249755859375,659.625,641.0999755859375,647.5,688898
2018-10-08,HDFCAMC,552.6533203125,636.4500122070312,651.0,625.5,648.7000122070312,678450
2018-10-09,HDFCAMC,550.9166259765625,634.4500122070312,641.9749755859375,625.0,640.125,549878
2018-10-10,HDFCAMC,574.7960205078125,661.9500122070312,667.625,632.5,632.5,619512
2018-10-11,HDFCAMC,585.172607421875,673.9000244140625,694.5,625.0,640.5,1119954
2018-10-12,HDFCAMC,594.5506591796875,684.7000122070312,692.4500122070312,681.0250244140625,683.5,493012
2018-10-15,HDFCAMC,601.3236694335938,692.5,706.2000122070312,677.4249877929688,688.2000122070312,519234
2018-10-16,HDFCAMC,603.1036987304688,694.5499877929688,703.5,690.5,696.8250122070312,343310
2018-10-17,HDFCAMC,587.1046142578125,676.125,705.0,675.0,700.0,320452
2018-10-19,HDFCAMC,578.269287109375,665.9500122070312,675.25,662.5250244140625,675.25,269054
2018-10-22,HDFCAMC,585.671875,674.4749755859375,682.7249755859375,666.0,670.3499755859375,359560
2018-10-23,HDFCAMC,593.6822509765625,683.7000122070312,687.7249755859375,664.0,666.75,543042
2018-10-24,HDFCAMC,595.679443359375,686.0,689.0750122070312,676.0,687.9000244140625,601748
2018-10-25,HDFCAMC,587.6691284179688,676.7750244140625,681.9000244140625,672.0750122070312,680.0499877929688,409784
2018-10-26,HDFCAMC,586.6922607421875,675.6500244140625,682.4000244140625,663.0,672.0,391810
2018-10-29,HDFCAMC,596.9168701171875,687.4249877929688,691.0499877929688,675.0,682.5,346768
2018-10-30,HDFCAMC,594.98486328125,685.2000122070312,701.5250244140625,677.875,687.5,771972
2018-10-31,HDFCAMC,608.0533447265625,700.25,706.9000244140625,683.8499755859375,687.0,507304
2018-11-01,HDFCAMC,618.0173950195312,711.7249755859375,720.0,700.4249877929688,705.9000244140625,535440
2018-11-02,HDFCAMC,623.7701416015625,718.3499755859375,725.4749755859375,712.75,717.5,537812
2018-11-05,HDFCAMC,618.9291381835938,712.7750244140625,717.5,706.3499755859375,717.5,305166
2018-11-06,HDFCAMC,609.073486328125,701.4249877929688,719.0,695.75,714.5,192166
2018-11-07,HDFCAMC,616.628173828125,710.125,710.8499755859375,703.0499877929688,707.5,95180
2018-11-09,HDFCAMC,609.9202880859375,702.4000244140625,708.9500122070312,698.5,708.9500122070312,234052
2018-11-12,HDFCAMC,608.4656372070312,700.7249755859375,707.4749755859375,699.0,705.3250122070312,180858
2018-11-13,HDFCAMC,604.9923706054688,696.7249755859375,701.5999755859375,692.5499877929688,699.75,168692
2018-11-14,HDFCAMC,608.2703857421875,700.5,704.0,696.5,699.4749755859375,591872
2018-11-15,HDFCAMC,608.0750732421875,700.2750244140625,705.0,698.5,698.5,186874
2018-11-16,HDFCAMC,607.9881591796875,700.1749877929688,704.1749877929688,695.5999755859375,702.5,177010
2018-11-19,HDFCAMC,609.355712890625,701.75,710.5,697.5,703.7000122070312,504538
2018-11-20,HDFCAMC,610.0938720703125,702.5999755859375,706.8250122070312,700.0,700.5,149620
2018-11-21,HDFCAMC,613.8278198242188,706.9000244140625,709.4249877929688,700.0,701.0999755859375,188902
2018-11-22,HDFCAMC,617.5833129882812,711.2249755859375,722.0,709.5,714.25,339252
2018-11-26,HDFCAMC,639.5087890625,736.4749755859375,751.7000122070312,712.875,712.875,1365024
2018-11-27,HDFCAMC,640.3771362304688,737.4749755859375,744.1500244140625,722.0499877929688,739.0,402550
2018-11-28,HDFCAMC,634.9934692382812,731.2750244140625,741.4749755859375,727.375,741.4749755859375,379394
2018-11-29,HDFCAMC,643.8504638671875,741.4749755859375,744.0,733.2750244140625,735.8250122070312,294870
2018-11-30,HDFCAMC,660.110107421875,760.2000122070312,768.9749755859375,743.0750122070312,744.9500122070312,686384
2018-12-03,HDFCAMC,677.1294555664062,779.7999877929688,782.5,763.0499877929688,764.9500122070312,426822
2018-12-04,HDFCAMC,685.3353881835938,789.25,796.5,778.0,781.0,427562
2018-12-05,HDFCAMC,679.4306640625,782.4500122070312,789.2249755859375,777.5,786.5,327196
2018-12-06,HDFCAMC,672.874755859375,774.9000244140625,791.7999877929688,759.3499755859375,778.7750244140625,633510
2018-12-07,HDFCAMC,672.5924072265625,774.5750122070312,787.2750244140625,770.5,780.0750122070312,209980
2018-12-10,HDFCAMC,656.0289306640625,755.5,766.0,752.5,758.5,226750
2018-12-11,HDFCAMC,661.3909301757812,761.6749877929688,767.5,737.875,737.875,331400
2018-12-12,HDFCAMC,679.8213500976562,782.9000244140625,784.9500122070312,770.0999755859375,772.0,256936
2018-12-13,HDFCAMC,673.3956298828125,775.5,790.125,771.2000122070312,788.4000244140625,276430
2018-12-14,HDFCAMC,678.6490478515625,781.5499877929688,783.9000244140625,772.0,775.5,199090
2018-12-17,HDFCAMC,682.3178100585938,785.7750244140625,787.5,775.5750122070312,778.0499877929688,176808
2018-12-18,HDFCAMC,691.760986328125,796.6500244140625,799.5,778.2000122070312,785.0,399470
2018-12-19,HDFCAMC,682.88232421875,786.4249877929688,800.0,780.5250244140625,800.0,192550
2018-12-20,HDFCAMC,672.4404296875,774.4000244140625,786.4249877929688,772.5750122070312,780.0,152276
2018-12-21,HDFCAMC,662.1289672851562,762.5250244140625,782.4500122070312,727.9500122070312,779.125,1568548
2018-12-24,HDFCAMC,648.474365234375,746.7999877929688,768.5,745.0499877929688,757.5,222248
2018-12-26,HDFCAMC,635.9268798828125,732.3499755859375,743.9500122070312,728.5999755859375,743.9500122070312,309218
2018-12-27,HDFCAMC,645.0662231445312,742.875,747.1500244140625,737.2750244140625,742.0,161312
2018-12-28,HDFCAMC,659.4371337890625,759.4249877929688,763.6500244140625,745.3250122070312,747.75,248088
2018-12-31,HDFCAMC,653.4021606445312,752.4749755859375,767.5,747.5499877929688,763.2249755859375,161410
2019-01-01,HDFCAMC,657.4834594726562,757.1749877929688,759.2249755859375,745.8250122070312,752.4749755859375,124404
2019-01-02,HDFCAMC,653.8797607421875,753.0250244140625,762.0,751.125,757.0,117280
2019-01-03,HDFCAMC,659.4588012695312,759.4500122070312,762.25,751.0,756.8250122070312,218530
2019-01-04,HDFCAMC,661.3909301757812,761.6749877929688,764.4000244140625,756.0,758.3250122070312,92258
2019-01-07,HDFCAMC,654.4442138671875,753.6749877929688,765.0,751.5,765.0,79144
2019-01-08,HDFCAMC,647.2803344726562,745.4249877929688,756.2249755859375,743.5499877929688,752.3250122070312,119750
2019-01-09,HDFCAMC,651.4267578125,750.2000122070312,752.3499755859375,745.0,748.2999877929688,115650
2019-01-10,HDFCAMC,654.5093383789062,753.75,756.3250122070312,746.2249755859375,748.0250244140625,100888
2019-01-11,HDFCAMC,649.7117309570312,748.2249755859375,755.9500122070312,747.5,753.5,67100
2019-01-14,HDFCAMC,643.1775512695312,740.7000122070312,747.9749755859375,738.0,747.9749755859375,78992
