Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2010-01-04,MFSL,210.23556518554688,229.6999969482422,230.89999389648438,221.60000610351562,226.0,903073
2010-01-05,MFSL,207.9474334716797,227.1999969482422,233.4499969482422,226.25,231.89999389648438,309256
2010-01-06,MFSL,206.75758361816406,225.89999389648438,231.0,224.0,228.5,250409
2010-01-07,MFSL,203.05079650878906,221.85000610351562,228.0,221.10000610351562,226.6999969482422,153867
2010-01-08,MFSL,198.5659942626953,216.9499969482422,224.6999969482422,216.25,223.0,212640
2010-01-11,MFSL,199.1151580810547,217.5500030517578,224.5,216.14999389648438,218.0,264448
2010-01-12,MFSL,197.65074157714844,215.9499969482422,220.89999389648438,215.0,219.0,163214
2010-01-13,MFSL,198.9778594970703,217.39999389648438,221.5,208.14999389648438,214.0,117013
2010-01-14,MFSL,204.9270782470703,223.89999389648438,225.0,218.10000610351562,220.89999389648438,210228
2010-01-15,MFSL,203.2338409423828,222.0500030517578,225.89999389648438,221.5,223.1999969482422,90292
2010-01-18,MFSL,206.6203155517578,225.75,227.0,218.0500030517578,218.0500030517578,103649
2010-01-19,MFSL,203.6914825439453,222.5500030517578,228.14999389648438,220.5500030517578,225.75,191960
2010-01-20,MFSL,203.92030334472656,222.8000030517578,225.6999969482422,222.0,222.0500030517578,56094
2010-01-21,MFSL,200.07618713378906,218.60000610351562,224.0,217.25,220.0,165890
2010-01-22,MFSL,196.09478759765625,214.25,217.0,205.39999389648438,213.0,226055
2010-01-25,MFSL,190.19137573242188,207.8000030517578,213.6999969482422,206.1999969482422,212.85000610351562,147812
2010-01-27,MFSL,174.22003173828125,190.35000610351562,209.0,188.10000610351562,209.0,394454
2010-01-28,MFSL,190.60324096679688,208.25,218.89999389648438,194.0,194.8000030517578,2039587
2010-01-29,MFSL,191.33543395996094,209.0500030517578,210.89999389648438,196.4499969482422,201.0,684690
2010-02-01,MFSL,183.14385986328125,200.10000610351562,208.0,199.0,205.0,516377
2010-02-02,MFSL,180.53533935546875,197.25,205.5,195.1999969482422,204.85000610351562,133678
2010-02-03,MFSL,187.948974609375,205.35000610351562,206.5,199.4499969482422,200.0,190020
2010-02-04,MFSL,184.1048583984375,201.14999389648438,208.3000030517578,200.5,206.0,106251
2010-02-05,MFSL,182.3658905029297,199.25,202.8000030517578,192.75,193.8000030517578,88279
2010-02-08,MFSL,182.27435302734375,199.14999389648438,205.0,196.0500030517578,203.8000030517578,113971
2010-02-09,MFSL,183.326904296875,200.3000030517578,202.5,196.0,197.0,162877
2010-02-10,MFSL,181.03875732421875,197.8000030517578,208.75,196.0,203.4499969482422,1080914
2010-02-11,MFSL,181.03875732421875,197.8000030517578,202.0,197.3000030517578,200.5,62091
2010-02-15,MFSL,181.03875732421875,197.8000030517578,201.0,196.5,199.10000610351562,51346
2010-02-16,MFSL,180.44381713867188,197.14999389648438,200.0,196.0,200.0,35827
2010-02-17,MFSL,181.03875732421875,197.8000030517578,205.89999389648438,196.6999969482422,199.6999969482422,360681
2010-02-18,MFSL,184.83706665039062,201.9499969482422,209.0,197.0,197.0,1145167
2010-02-19,MFSL,181.63365173339844,198.4499969482422,201.9499969482422,197.5,200.0,145620
2010-02-22,MFSL,177.46922302246094,193.89999389648438,203.0,192.89999389648438,200.9499969482422,164539
2010-02-23,MFSL,174.72344970703125,190.89999389648438,197.89999389648438,190.0500030517578,194.0,141202
2010-02-24,MFSL,175.31837463378906,191.5500030517578,193.8000030517578,188.5,189.9499969482422,153446
2010-02-25,MFSL,177.74380493164062,194.1999969482422,196.60000610351562,191.1999969482422,192.0,371367
2010-02-26,MFSL,178.65907287597656,195.1999969482422,204.8000030517578,194.10000610351562,197.0,758482
2010-03-02,MFSL,183.23536682128906,200.1999969482422,200.9499969482422,195.3000030517578,196.5,300689
2010-03-03,MFSL,188.4981231689453,205.9499969482422,207.0,200.14999389648438,202.0,436281
2010-03-04,MFSL,190.3286590576172,207.9499969482422,211.4499969482422,206.89999389648438,206.89999389648438,497754
2010-03-05,MFSL,197.05581665039062,215.3000030517578,216.6999969482422,208.0,208.0,485220
2010-03-08,MFSL,191.5642547607422,209.3000030517578,219.6999969482422,208.0,217.89999389648438,213297
2010-03-09,MFSL,186.16419982910156,203.39999389648438,210.8000030517578,202.60000610351562,210.35000610351562,126659
2010-03-10,MFSL,182.13705444335938,199.0,204.9499969482422,197.5,204.89999389648438,163577
2010-03-11,MFSL,179.7573699951172,196.39999389648438,200.9499969482422,195.1999969482422,199.0,201263
2010-03-12,MFSL,176.46243286132812,192.8000030517578,199.89999389648438,192.10000610351562,198.60000610351562,328935
2010-03-15,MFSL,174.082763671875,190.1999969482422,194.89999389648438,186.25,194.4499969482422,466618
2010-03-16,MFSL,177.1488800048828,193.5500030517578,195.0,186.5500030517578,188.10000610351562,401258
2010-03-17,MFSL,177.1946563720703,193.60000610351562,194.8000030517578,190.75,194.0,348618
2010-03-18,MFSL,180.2150115966797,196.89999389648438,199.75,191.0500030517578,192.25,329652
2010-03-19,MFSL,179.6658935546875,196.3000030517578,198.85000610351562,192.64999389648438,197.85000610351562,508560
