Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2017-02-03,BSE,95.28251647949219,118.80000305175781,133.3333282470703,118.34444427490234,120.55555725097656,141945858
2017-02-06,BSE,91.71788024902344,114.35555267333984,120.86666870117188,113.67778015136719,120.11111450195312,19796400
2017-02-07,BSE,89.72169494628906,111.86666870117188,115.10555267333984,111.25555419921875,114.44444274902344,11647314
2017-02-08,BSE,91.12972259521484,113.62222290039062,114.98332977294922,110.96666717529297,112.55555725097656,10684044
2017-02-09,BSE,90.0113296508789,112.22777557373047,114.30000305175781,111.90555572509766,113.88888549804688,4200156
2017-02-10,BSE,89.56129455566406,111.66666412353516,113.77777862548828,111.44444274902344,112.75555419921875,3787821
2017-02-13,BSE,89.276123046875,111.31111145019531,112.27222442626953,110.94444274902344,112.11111450195312,4534749
2017-02-14,BSE,89.47216796875,111.55555725097656,113.22222137451172,110.88888549804688,111.65555572509766,4616037
2017-02-15,BSE,87.48489379882812,109.07777404785156,112.21111297607422,108.63333129882812,111.33333587646484,4000185
2017-02-16,BSE,85.89862823486328,107.0999984741211,109.68888854980469,106.77777862548828,109.22222137451172,3511584
2017-02-17,BSE,86.19271087646484,107.46666717529297,108.66666412353516,107.11111450195312,107.88888549804688,2282085
2017-02-20,BSE,86.54471588134766,107.90555572509766,108.4888916015625,107.0111083984375,107.46666717529297,1796481
2017-02-21,BSE,87.71214294433594,109.36111450195312,110.54444122314453,107.96666717529297,108.33333587646484,3005523
2017-02-22,BSE,87.26428985595703,108.25,109.62777709960938,107.9222183227539,109.11111450195312,1224666
2017-02-23,BSE,86.51636505126953,107.32221984863281,108.52777862548828,107.22222137451172,108.31111145019531,1080675
2017-02-27,BSE,85.45943450927734,106.0111083984375,107.63888549804688,105.82221984863281,106.88888549804688,1862262
2017-02-28,BSE,84.81900024414062,105.21666717529297,107.21111297607422,104.66666412353516,106.11666870117188,1903968
2017-03-01,BSE,83.66801452636719,103.78888702392578,106.0,103.55555725097656,105.0,2185749
2017-03-02,BSE,82.15426635742188,101.9111099243164,104.72222137451172,101.66666412353516,104.28888702392578,2698371
2017-03-03,BSE,79.7806396484375,98.96666717529297,101.87777709960938,98.5,101.66666412353516,7549470
2017-03-06,BSE,84.84138488769531,105.24444580078125,106.08333587646484,98.88888549804688,98.88888549804688,11163825
2017-03-07,BSE,84.08003997802734,104.30000305175781,107.19999694824219,104.0111083984375,106.0,4231584
2017-03-08,BSE,82.7499008178711,102.6500015258789,104.83333587646484,102.32777404785156,104.43333435058594,1737693
2017-03-09,BSE,84.63987731933594,104.99444580078125,106.77777862548828,101.92778015136719,102.6500015258789,6647049
2017-03-10,BSE,83.89193725585938,104.06666564941406,106.0999984741211,103.62222290039062,105.55555725097656,1745559
2017-03-14,BSE,84.63987731933594,104.99444580078125,106.66666412353516,104.44444274902344,106.11111450195312,2045439
2017-03-15,BSE,84.6756820678711,105.03888702392578,106.8499984741211,104.45555877685547,105.1500015258789,2616714
2017-03-16,BSE,84.66673278808594,105.02777862548828,105.81111145019531,104.77777862548828,105.55000305175781,1147203
2017-03-17,BSE,84.54580688476562,104.87777709960938,106.5111083984375,104.5999984741211,105.13333129882812,2831787
2017-03-20,BSE,84.04869079589844,104.2611083984375,105.55555725097656,103.88888549804688,105.55555725097656,1044504
2017-03-21,BSE,84.0890121459961,104.31111145019531,105.22222137451172,104.0,104.5999984741211,1899927
2017-03-22,BSE,83.69488525390625,103.82221984863281,104.44444274902344,103.44444274902344,104.44444274902344,1141722
2017-03-23,BSE,83.98152160644531,104.17778015136719,104.68888854980469,103.63888549804688,104.24444580078125,1176894
2017-03-24,BSE,84.6488037109375,105.00555419921875,105.9222183227539,104.0,104.4000015258789,2735424
2017-03-27,BSE,83.81580352783203,103.97222137451172,105.33333587646484,103.79444122314453,105.07221984863281,1183950
2017-03-28,BSE,84.12931060791016,104.36111450195312,104.88333129882812,104.02222442626953,104.32221984863281,830043
2017-03-29,BSE,85.2131118774414,105.70555877685547,108.0,104.11111450195312,104.40555572509766,4493691
2017-03-30,BSE,86.58800506591797,107.4111099243164,107.89444732666016,106.11666870117188,106.44999694824219,2619000
2017-03-31,BSE,87.56883239746094,108.62777709960938,109.0,107.22777557373047,107.53333282470703,2490912
2017-04-03,BSE,87.5509033203125,108.60555267333984,109.74444580078125,108.34444427490234,109.33333587646484,1166247
2017-04-05,BSE,87.72557067871094,108.82221984863281,110.11111450195312,108.66666412353516,109.53333282470703,1393713
