Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2010-01-04,INDIANB,113.66067504882812,175.25,177.0,174.25,175.8000030517578,596355
2010-01-05,INDIANB,113.62822723388672,175.1999969482422,178.4499969482422,173.1999969482422,176.5500030517578,500092
2010-01-06,INDIANB,116.70890045166016,179.9499969482422,182.39999389648438,175.5500030517578,175.5500030517578,799605
2010-01-07,INDIANB,115.60635375976562,178.25,180.89999389648438,175.64999389648438,180.14999389648438,271777
2010-01-08,INDIANB,113.62822723388672,175.1999969482422,179.89999389648438,175.0,178.25,177303
2010-01-11,INDIANB,115.83331298828125,178.60000610351562,180.5500030517578,175.0,175.0,296494
2010-01-12,INDIANB,113.109375,174.39999389648438,179.0,174.0,175.0500030517578,340650
2010-01-13,INDIANB,113.53096008300781,175.0500030517578,175.89999389648438,171.89999389648438,172.60000610351562,192353
2010-01-14,INDIANB,112.81754302978516,173.9499969482422,177.35000610351562,173.25,176.25,469877
2010-01-15,INDIANB,111.6501235961914,172.14999389648438,174.5500030517578,171.3000030517578,174.0,356011
2010-01-18,INDIANB,113.3687973022461,174.8000030517578,176.35000610351562,171.5,171.5500030517578,847294
2010-01-19,INDIANB,113.72551727294922,175.35000610351562,178.6999969482422,174.64999389648438,176.89999389648438,248434
2010-01-20,INDIANB,114.47136688232422,176.5,177.5,174.5,176.0,289993
2010-01-21,INDIANB,113.53096008300781,175.0500030517578,176.5,170.85000610351562,176.5,633284
2010-01-22,INDIANB,112.23381042480469,173.0500030517578,175.0,166.9499969482422,175.0,542379
2010-01-25,INDIANB,110.9691390991211,171.10000610351562,176.0,170.10000610351562,172.1999969482422,437435
2010-01-27,INDIANB,111.00155639648438,171.14999389648438,174.8000030517578,168.25,170.0,667970
2010-01-28,INDIANB,115.41178894042969,177.9499969482422,180.39999389648438,171.75,173.0,1151065
2010-01-29,INDIANB,116.51433563232422,179.64999389648438,181.39999389648438,171.5,177.89999389648438,1474587
2010-02-01,INDIANB,116.7737808227539,180.0500030517578,183.0500030517578,175.10000610351562,179.89999389648438,1076335
2010-02-02,INDIANB,115.86578369140625,178.64999389648438,184.60000610351562,178.0,184.0,724918
2010-02-03,INDIANB,118.71945190429688,183.0500030517578,183.89999389648438,179.0,179.0,386996
2010-02-04,INDIANB,114.11463928222656,175.9499969482422,183.89999389648438,175.25,183.89999389648438,233792
2010-02-05,INDIANB,112.78511047363281,173.89999389648438,175.5,170.5,174.0,596071
